Year,Month,Day,Ice Fraction
2022,4,1,0.5419354838709678
2022,4,2,0.6612903225806451
2022,4,3,0.6333333333333333
2022,4,4,0.5204301075268817
2022,4,5,0.6064516129032258
2022,4,6,0.8483870967741935
2022,4,7,0.8473118279569892
2022,4,8,0.8494623655913979
2022,4,9,0.8623655913978494
2022,4,10,0.8688172043010752
2022,4,11,0.8731182795698925
2022,4,12,0.8709677419354839
2022,4,13,0.8731182795698925
2022,4,14,0.8387096774193549
2022,4,15,0.8623655913978494
2022,4,16,0.8623655913978494
2022,4,17,0.8548387096774194
2022,4,18,0.8688172043010752
2022,4,19,0.8731182795698925
2022,4,20,0.8731182795698925
2022,4,21,0.8731182795698925
2022,4,22,0.8731182795698925
2022,4,23,0.8731182795698925
2022,4,24,0.8731182795698925
2022,4,25,0.8709677419354839
2022,4,26,0.8666666666666667
2022,4,27,0.867741935483871
2022,4,28,0.8096774193548387
2022,4,29,0.8333333333333334
2022,4,30,0.8516129032258064
2022,5,1,0.8634408602150537
2022,5,2,0.8591397849462366
2022,5,3,0.8462365591397849
2022,5,4,0.8698924731182796
2022,5,5,0.8731182795698925
2022,5,6,0.8731182795698925
2022,5,7,0.853763440860215
2022,5,8,0.864516129032258
2022,5,9,0.864516129032258
2022,5,10,0.8731182795698925
2022,5,11,0.8698924731182796
2022,5,12,0.8225806451612904
2022,5,13,0.7064516129032258
2022,5,14,0.7268817204301076
2022,5,15,0.7838709677419354
2022,5,17,0.8666666666666667
2022,5,18,0.8
2022,5,19,0.7483870967741936
2022,5,20,0.678494623655914
2022,5,21,0.8290322580645161
2022,5,22,0.7924731182795699
2022,5,23,0.7903225806451613
2022,5,24,0.8021505376344086
2022,5,25,0.8333333333333334
2022,5,26,0.7
2022,5,27,0.6967741935483871
2022,5,28,0.8494623655913979
2022,5,29,0.7494623655913979
2022,5,30,0.7473118279569892
2022,5,31,0.632258064516129
2022,6,1,0.6301075268817204
2022,6,2,0.7881720430107527
2022,6,3,0.8580645161290322
2022,6,4,0.8580645161290322
2022,6,5,0.8655913978494624
2022,6,6,0.8731182795698925
2022,6,7,0.843010752688172
2022,6,8,0.7731182795698924
2022,6,9,0.8021505376344086
2022,6,10,0.7150537634408602
2022,6,11,0.678494623655914
2022,6,12,0.624731182795699
2022,6,13,0.5774193548387097
2022,6,14,0.6064516129032258
2022,6,15,0.6150537634408603
2022,6,16,0.7505376344086021
2022,6,17,0.7086021505376344
2022,6,18,0.843010752688172
2022,6,19,0.8440860215053764
2022,6,20,0.8698924731182796
2022,6,21,0.8634408602150537
2022,6,22,0.8731182795698925
2022,6,23,0.8731182795698925
2022,6,24,0.8731182795698925
2022,6,25,0.8731182795698925
2022,6,26,0.8731182795698925
2022,6,27,0.8731182795698925
2022,6,28,0.8731182795698925
2022,6,29,0.8731182795698925
2022,6,30,0.8731182795698925
2022,7,1,0.8365591397849462
2022,7,2,0.7591397849462366
2022,7,3,0.7688172043010753
2022,7,4,0.7817204301075269
2022,7,5,0.8655913978494624
2022,7,6,0.8150537634408602
2022,7,7,0.8483870967741935
2022,7,8,0.8559139784946237
2022,7,9,0.8333333333333334
2022,7,10,0.8731182795698925
2022,7,11,0.8731182795698925
2022,7,12,0.8731182795698925
2022,7,13,0.8731182795698925
2022,7,14,0.867741935483871
2022,7,15,0.8720430107526882
2022,7,16,0.8731182795698925
2022,7,17,0.8731182795698925
2022,7,18,0.8731182795698925
2022,7,19,0.8591397849462366
2022,7,20,0.8172043010752689
2022,7,21,0.8053763440860215
2022,7,22,0.8118279569892473
2022,7,23,0.8182795698924731
2022,7,24,0.8473118279569892
2022,7,25,0.8698924731182796
2022,7,26,0.8311827956989247
2022,7,27,0.7752688172043011
2022,7,28,0.7225806451612903
2022,7,29,0.7301075268817204
2022,7,30,0.7118279569892473
2022,7,31,0.6645161290322581
2022,8,1,0.5419354838709678
2022,8,2,0.5946236559139785
2022,8,3,0.6053763440860215
2022,8,4,0.7881720430107527
2022,8,5,0.5720430107526882
2022,8,6,0.6731182795698925
2022,8,7,0.7225806451612903
2022,8,8,0.6806451612903226
2022,8,9,0.5720430107526882
2022,8,10,0.6387096774193548
2022,8,11,0.7774193548387097
2022,8,12,0.6387096774193548
2022,8,13,0.7849462365591398
2022,8,14,0.7817204301075269
2022,8,15,0.7645161290322581
2022,8,16,0.7419354838709677
2022,8,17,0.8043010752688172
2022,8,18,0.8731182795698925
2022,8,19,0.8731182795698925
2022,8,20,0.8731182795698925
2022,8,21,0.8731182795698925
2022,8,22,0.8731182795698925
2022,8,23,0.8731182795698925
2022,8,24,0.8731182795698925
2022,8,25,0.8731182795698925
2022,8,26,0.8731182795698925
2022,8,28,0.8731182795698925
2022,8,29,0.8731182795698925
2022,8,30,0.8731182795698925
2022,8,31,0.8731182795698925
2022,9,1,0.8731182795698925
2022,9,2,0.8731182795698925
2022,9,3,0.8731182795698925
2022,9,4,0.8731182795698925
2022,9,5,0.8731182795698925
2022,9,6,0.8731182795698925
2022,9,7,0.8731182795698925
2022,9,8,0.8731182795698925
2022,9,9,0.8731182795698925
2022,9,10,0.8731182795698925
2022,9,11,0.8731182795698925
2022,9,12,0.8731182795698925
2022,9,13,0.867741935483871
2022,9,14,0.8118279569892473
2022,9,15,0.7419354838709677
2022,9,16,0.7451612903225806
2022,9,17,0.646236559139785
2022,9,18,0.6193548387096774
2022,9,19,0.710752688172043
2022,9,20,0.7946236559139785
2022,9,21,0.8408602150537634
2022,9,22,0.8032258064516129
2022,9,23,0.867741935483871
2022,9,24,0.7397849462365591
2022,9,25,0.7387096774193549
2022,9,26,0.7075268817204301
2022,9,27,0.8268817204301075
2022,9,28,0.8720430107526882
2022,9,29,0.8731182795698925
2022,9,30,0.8731182795698925
2022,10,1,0.8709677419354839
2022,10,2,0.7516129032258064
2022,10,3,0.7505376344086021
2022,10,4,0.6935483870967742
2022,10,5,0.6473118279569893
2022,10,6,0.8655913978494624
2022,10,7,0.853763440860215
2022,10,8,0.7784946236559139
2022,10,9,0.8172043010752689
2022,10,10,0.7903225806451613
2022,10,11,0.7645161290322581
2022,10,12,0.6827956989247311
2022,10,13,0.678494623655914
2022,10,14,0.6505376344086021
2022,10,15,0.6806451612903226
2022,10,16,0.6806451612903226
2022,10,17,0.7623655913978494
2022,10,18,0.7956989247311828
2022,10,19,0.7440860215053764
2022,10,20,0.7376344086021506
2022,10,21,0.7526881720430108
2022,10,22,0.8731182795698925
2022,10,23,0.8462365591397849
2022,10,24,0.8580645161290322
2022,10,25,0.864516129032258
2022,10,26,0.8139784946236559
2022,10,27,0.7806451612903226
2022,10,28,0.8118279569892473
2022,10,29,0.8
2022,10,30,0.6967741935483871
2022,10,31,0.6956989247311828
2022,11,1,0.7860215053763441
2022,11,2,0.7290322580645161
2022,11,3,0.7580645161290323
2022,11,4,0.8236559139784946
2022,11,5,0.8591397849462366
2022,11,6,0.7967741935483871
2022,11,7,0.7967741935483871
2022,11,8,0.8731182795698925
2022,11,9,0.8731182795698925
2022,11,10,0.8731182795698925
2022,11,11,0.8731182795698925
2022,11,12,0.8731182795698925
2022,11,13,0.8731182795698925
2022,11,14,0.8731182795698925
2022,11,15,0.8731182795698925
2022,11,16,0.8655913978494624
2022,11,17,0.8387096774193549
2022,11,18,0.7881720430107527
2022,11,19,0.8204301075268817
2022,11,20,0.789247311827957
2022,11,21,0.7946236559139785
2022,11,22,0.8258064516129032
2022,11,23,0.8354838709677419
2022,11,24,0.8688172043010752
2022,11,25,0.8731182795698925
2022,11,26,0.867741935483871
2022,11,27,0.8010752688172043
2022,11,28,0.8344086021505376
2022,11,29,0.8526881720430107
2022,11,30,0.8623655913978494
2022,12,1,0.7913978494623656
2022,12,2,0.8365591397849462
2022,12,3,0.8
2022,12,4,0.7290322580645161
2022,12,5,0.7258064516129032
2022,12,6,0.7537634408602151
2022,12,7,0.7838709677419354
2022,12,8,0.7827956989247312
2022,12,9,0.7344086021505376
2022,12,10,0.7204301075268817
2022,12,11,0.689247311827957
2022,12,12,0.7333333333333333
2022,12,13,0.7376344086021506
2022,12,14,0.7322580645161291
2022,12,15,0.6956989247311828
2022,12,16,0.5860215053763441
2022,12,17,0.5473118279569893
2022,12,18,0.5440860215053763
2022,12,19,0.5935483870967742
2022,12,20,0.6548387096774193
2022,12,21,0.6516129032258065
2022,12,22,0.6376344086021506
2022,12,23,0.6473118279569893
2022,12,24,0.7526881720430108
2022,12,25,0.7204301075268817
2022,12,26,0.7473118279569892
2022,12,27,0.7709677419354839
2022,12,28,0.8623655913978494
2022,12,29,0.853763440860215
2022,12,30,0.8462365591397849
2022,12,31,0.8279569892473119
